date,1 AUD,1 BGN,1 BRL,1 CAD,1 CHF,1 CNY,1 DKK,1 EUR,1 GBP,1 HKD,1 HRK,1 ILS,1 MXN,1 MYR,1 NOK,1 NZD,1 PLN,1 RON,1 SEK,1 SGD,1 TRY,1 USD,1 XDR,1 ZAR,100 HUF,100 INR,100 JPY,100 KRW,100 PHP,100 RUB,100 THB,1000 IDR
2016-10-19,18.900,13.814,7.707,18.814,24.893,3.654,3.631,27.020,30.244,3.172,3.599,6.425,1.319,5.870,3.016,17.741,6.259,6.002,2.786,17.744,8.012,24.611,33.940,1.770,8.798,36.915,23.809,2.190,51.280,39.375,70.519,1.892
2016-10-20,18.874,13.816,7.802,18.685,24.897,3.652,3.632,27.020,30.165,3.171,3.599,6.405,1.325,5.880,3.015,17.794,6.242,6.001,2.784,17.718,8.039,24.603,33.900,1.769,8.789,36.835,23.751,2.183,51.174,39.421,70.314,1.891
2016-10-21,18.937,13.814,7.870,18.759,24.965,3.670,3.633,27.020,30.248,3.199,3.599,6.434,1.330,5.929,3.017,17.791,6.250,5.999,2.787,17.800,8.058,24.820,34.091,1.769,8.765,37.099,23.919,2.181,51.388,39.787,70.672,1.903
2016-10-24,18.918,13.815,7.898,18.578,24.971,3.663,3.632,27.020,30.353,3.199,3.600,6.425,1.336,5.939,3.006,17.759,6.260,5.996,2.784,17.824,8.068,24.809,34.079,1.787,8.757,37.114,23.847,2.189,51.406,39.850,70.885,1.907
2016-10-25,18.986,13.810,7.983,18.657,24.902,3.667,3.632,27.020,30.358,3.203,3.601,6.456,1.344,5.976,3.007,17.764,6.279,6.017,2.781,17.854,8.087,24.846,34.094,1.797,8.768,37.198,23.764,2.195,51.533,40.025,71.049,1.910
2016-10-26,19.003,13.818,7.934,18.506,24.931,3.655,3.632,27.020,30.205,3.189,3.602,6.440,1.328,5.943,2.988,17.724,6.248,6.010,2.775,17.800,8.021,24.736,33.988,1.799,8.742,37.004,23.706,2.178,51.045,39.676,70.674,1.902
2016-10-27,18.842,13.817,7.888,18.501,24.930,3.648,3.633,27.020,30.303,3.189,3.602,6.435,1.321,5.910,3.007,17.665,6.240,6.000,2.753,17.762,7.984,24.729,33.972,1.785,8.739,37.005,23.622,2.162,51.003,39.396,70.474,1.897
2016-10-31,18.768,13.817,7.757,18.425,24.974,3.645,3.633,27.025,30.008,3.183,3.599,6.413,1.305,5.885,2.991,17.645,6.245,5.998,2.739,17.718,7.957,24.687,33.916,1.820,8.762,36.968,23.504,2.153,50.925,39.032,70.501,1.892
2016-11-01,18.838,13.818,7.657,18.352,24.970,3.621,3.633,27.025,29.977,3.160,3.601,6.412,1.296,5.861,2.994,17.614,6.277,5.998,2.735,17.653,7.895,24.508,33.765,1.815,8.778,36.738,23.378,2.147,50.767,38.916,70.003,1.879
2016-11-02,18.664,13.818,7.517,18.211,25.053,3.606,3.632,27.020,30.006,3.141,3.596,6.383,1.257,5.816,2.978,17.741,6.247,6.001,2.732,17.592,7.814,24.356,33.688,1.821,8.771,36.533,23.575,2.130,50.378,38.390,69.679,1.865
2016-11-03,18.724,13.817,7.566,18.245,25.054,3.612,3.631,27.020,30.479,3.149,3.596,6.402,1.267,5.833,2.984,17.853,6.255,6.006,2.728,17.625,7.848,24.426,33.791,1.814,8.776,36.598,23.651,2.135,50.461,38.310,69.849,1.868
2016-11-04,18.716,13.815,7.508,18.136,25.077,3.606,3.631,27.020,30.425,3.141,3.596,6.403,1.273,5.800,2.966,17.812,6.257,6.004,2.712,17.595,7.736,24.359,33.743,1.801,8.827,36.492,23.650,2.129,50.179,38.020,69.635,1.864
2016-11-07,18.764,13.816,7.623,18.240,25.045,3.606,3.631,27.020,30.350,3.149,3.596,6.407,1.310,5.802,2.968,17.871,6.242,6.006,2.706,17.572,7.705,24.424,33.833,1.815,8.829,36.591,23.411,2.137,50.133,38.344,69.763,1.866
2016-11-08,18.857,13.816,7.643,18.310,25.071,3.608,3.631,27.020,30.327,3.157,3.597,6.422,1.319,5.825,2.977,17.948,6.242,5.995,2.723,17.606,7.721,24.478,33.805,1.834,8.843,36.756,23.362,2.155,50.329,38.384,70.018,1.871
2016-11-09,18.851,13.819,7.600,18.261,25.031,3.618,3.631,27.025,30.354,3.162,3.601,6.452,1.237,5.801,2.964,17.942,6.229,5.999,2.702,17.591,7.679,24.521,33.825,1.822,8.862,36.835,23.591,2.127,50.156,38.682,70.202,1.872
2016-11-10,18.919,13.817,7.553,18.396,25.104,3.649,3.631,27.020,30.775,3.198,3.601,6.461,1.226,5.803,2.977,17.861,6.200,6.001,2.727,17.607,7.658,24.804,34.311,1.790,8.792,37.167,23.215,2.136,50.666,38.812,70.525,1.888
2016-11-11,18.867,13.833,7.276,18.385,25.200,3.645,3.635,27.055,31.403,3.197,3.602,6.472,1.193,5.788,2.968,17.837,6.137,5.991,2.743,17.611,7.622,24.802,34.008,1.744,8.749,36.874,23.323,2.128,50.575,37.876,70.261,1.867
2016-11-14,18.933,13.819,7.267,18.519,25.164,3.664,3.631,27.025,31.443,3.233,3.599,6.513,1.201,5.792,2.958,17.789,6.134,5.982,2.755,17.713,7.621,25.080,34.427,1.743,8.714,37.000,23.245,2.138,51.017,37.742,70.708,1.878
2016-11-15,18.980,13.821,7.306,18.561,25.123,3.663,3.631,27.030,31.195,3.237,3.597,6.535,1.227,5.778,2.975,17.845,6.109,5.987,2.744,17.778,7.655,25.106,34.299,1.770,8.721,37.056,23.189,2.152,51.100,38.494,70.941,1.879
2016-11-16,18.858,13.821,7.347,18.737,25.175,3.673,3.633,27.035,31.394,3.256,3.596,6.550,1.234,5.806,2.980,17.807,6.085,5.982,2.750,17.812,7.605,25.257,34.439,1.761,8.704,37.107,23.056,2.148,51.164,38.792,71.106,1.888
2016-11-18,18.808,13.823,7.501,18.820,25.241,3.697,3.634,27.035,31.353,3.279,3.590,6.568,1.246,5.759,2.970,17.936,6.085,5.989,2.752,17.896,7.553,25.436,34.645,1.769,8.735,37.435,23.117,2.163,51.314,39.296,71.631,1.894
2016-11-21,18.740,13.819,7.580,18.895,25.198,3.689,3.633,27.030,31.530,3.278,3.586,6.571,1.241,5.752,2.975,17.923,6.100,5.993,2.754,17.869,7.559,25.424,34.471,1.789,8.744,37.309,22.988,2.160,51.109,39.645,71.679,1.894
2016-11-22,18.845,13.829,7.620,19.007,25.211,3.700,3.635,27.045,31.658,3.285,3.591,6.590,1.253,5.762,2.987,17.996,6.117,5.995,2.761,17.881,7.573,25.474,34.522,1.812,8.756,37.301,22.972,2.169,51.148,39.803,71.841,1.895
2016-11-23,18.902,13.817,7.535,18.947,25.185,3.695,3.632,27.025,31.633,3.286,3.590,6.581,1.238,5.737,2.979,17.968,6.119,5.984,2.762,17.851,7.521,25.488,34.543,1.803,8.717,37.089,22.897,2.165,51.083,39.661,71.557,1.890
2016-11-24,18.939,13.822,7.532,18.992,25.205,3.706,3.635,27.035,31.885,3.304,3.590,6.612,1.236,5.759,2.976,17.907,6.113,5.995,2.768,17.895,7.486,25.629,34.689,1.801,8.708,37.279,22.638,2.169,51.275,39.704,71.832,1.890
2016-11-25,19.001,13.826,7.430,18.923,25.186,3.692,3.635,27.040,31.742,3.292,3.590,6.588,1.236,5.729,2.982,17.977,6.119,5.990,2.765,17.871,7.402,25.532,34.558,1.806,8.743,37.257,22.582,2.169,51.217,39.506,71.614,1.889
2016-11-28,19.055,13.828,7.531,18.987,25.160,3.698,3.636,27.045,31.697,3.293,3.589,6.626,1.243,5.723,2.977,18.039,6.121,5.991,2.765,17.891,7.452,25.538,34.566,1.840,8.706,37.168,22.677,2.174,51.227,39.322,71.778,1.888
2016-11-29,19.036,13.831,7.512,19.004,25.158,3.708,3.636,27.050,31.893,3.297,3.590,6.645,1.237,5.726,2.980,18.139,6.107,5.990,2.770,17.897,7.460,25.574,34.571,1.828,8.684,37.226,22.639,2.179,51.359,39.175,71.638,1.884
2016-11-30,18.942,13.832,7.491,19.016,25.047,3.699,3.637,27.060,31.750,3.282,3.590,6.634,1.237,5.700,3.000,18.152,6.084,6.008,2.773,17.826,7.440,25.455,34.418,1.819,8.687,37.158,22.456,2.170,51.162,39.555,71.383,1.878
2016-12-01,18.821,13.834,7.395,19.002,25.134,3.700,3.637,27.060,32.177,3.283,3.588,6.642,1.234,5.705,3.019,18.029,6.057,6.008,2.763,17.833,7.312,25.465,34.473,1.809,8.619,37.254,22.290,2.179,51.221,39.938,71.399,1.880
2016-12-02,18.878,13.836,7.334,19.107,25.168,3.692,3.637,27.060,32.102,3.278,3.590,6.637,1.223,5.711,3.011,18.058,6.028,6.001,2.761,17.871,7.171,25.426,34.410,1.805,8.619,37.263,22.324,2.169,51.191,39.633,71.382,1.880
2016-12-05,18.799,13.832,7.302,18.998,25.056,3.675,3.637,27.055,32.146,3.259,3.591,6.606,1.225,5.682,3.011,17.914,6.012,6.011,2.760,17.758,7.159,25.276,34.251,1.827,8.617,37.083,22.120,2.156,50.867,39.714,70.900,1.882
2016-12-06,18.785,13.828,7.340,18.988,24.966,3.662,3.636,27.045,32.113,3.248,3.587,6.614,1.237,5.679,3.012,17.955,6.042,6.013,2.757,17.758,7.272,25.191,34.205,1.851,8.627,37.163,22.118,2.154,50.836,39.518,70.762,1.882
2016-12-07,18.765,13.820,7.418,18.979,24.957,3.663,3.635,27.035,31.777,3.248,3.587,6.625,1.240,5.685,3.007,18.003,6.105,6.010,2.766,17.765,7.370,25.195,34.259,1.857,8.639,37.237,22.083,2.167,50.763,39.520,70.713,1.891
2016-12-08,18.779,13.823,7.389,19.022,24.913,3.655,3.635,27.040,31.814,3.240,3.588,6.633,1.235,5.684,3.000,18.064,6.073,6.005,2.782,17.709,7.372,25.134,34.111,1.838,8.604,37.304,22.054,2.164,50.592,39.656,70.541,1.892
2016-12-09,19.111,13.819,7.542,19.420,25.125,3.706,3.634,27.025,32.176,3.298,3.584,6.689,1.252,5.785,3.009,18.329,6.078,6.006,2.788,17.917,7.370,25.588,34.826,1.858,8.595,37.873,22.241,2.183,51.351,40.514,71.717,1.920
2016-12-12,19.072,13.818,7.524,19.419,25.092,3.691,3.634,27.025,32.219,3.288,3.588,6.673,1.260,5.767,3.020,18.275,6.070,5.996,2.774,17.847,7.254,25.511,34.439,1.858,8.606,37.824,22.033,2.184,51.262,41.681,71.579,1.914
2016-12-13,19.092,13.815,7.651,19.404,25.160,3.690,3.633,27.020,32.358,3.282,3.590,6.684,1.258,5.739,3.019,18.352,6.080,5.997,2.780,17.851,7.312,25.461,34.392,1.860,8.597,37.708,22.094,2.182,51.114,41.827,71.519,1.913
2016-12-14,19.061,13.817,7.668,19.357,25.144,3.678,3.634,27.025,32.181,3.273,3.587,6.674,1.253,5.710,2.996,18.335,6.085,5.985,2.770,17.831,7.278,25.386,34.318,1.857,8.581,37.619,22.078,2.177,51.070,41.490,71.330,1.909
2016-12-15,19.152,13.814,7.657,19.432,25.173,3.741,3.634,27.020,32.330,3.342,3.584,6.744,1.256,5.809,3.002,18.320,6.079,5.974,2.766,18.003,7.334,25.932,35.110,1.847,8.628,38.245,21.965,2.186,51.896,41.999,72.478,1.936
2016-12-16,18.974,13.812,7.705,19.353,25.132,3.721,3.635,27.020,32.213,3.334,3.585,6.684,1.271,5.781,2.982,18.144,6.113,5.983,2.760,17.935,7.382,25.882,34.677,1.853,8.648,38.173,21.897,2.180,51.767,42.022,72.218,1.933
2016-12-19,18.833,13.815,7.684,19.369,25.231,3.730,3.634,27.020,32.114,3.338,3.588,6.703,1.269,5.790,2.986,17.986,6.126,5.981,2.763,17.890,7.402,25.926,34.754,1.841,8.666,38.207,22.116,2.181,51.793,41.891,72.247,1.937
2016-12-20,18.868,13.814,7.770,19.441,25.281,3.749,3.635,27.020,32.166,3.356,3.587,6.748,1.280,5.820,2.991,17.976,6.128,5.976,2.778,18.007,7.404,26.068,34.943,1.853,8.689,38.297,22.072,2.181,52.116,42.308,72.333,1.941
2016-12-21,18.840,13.816,7.776,19.394,25.276,3.736,3.634,27.020,32.072,3.340,3.587,6.768,1.268,5.788,2.993,17.949,6.129,5.979,2.803,17.969,7.380,25.927,34.675,1.859,8.708,38.196,22.095,2.172,51.957,42.434,72.060,1.925
2016-12-22,18.672,13.816,7.774,19.205,25.239,3.724,3.635,27.020,31.921,3.332,3.586,6.770,1.250,5.777,2.970,17.878,6.127,5.970,2.814,17.850,7.365,25.869,34.652,1.840,8.710,38.056,21.995,2.149,51.728,42.385,71.838,1.923
2016-12-23,18.557,13.814,7.913,19.137,25.222,3.725,3.634,27.020,31.687,3.333,3.584,6.768,1.250,5.781,2.972,17.785,6.127,5.963,2.801,17.875,7.364,25.865,34.664,1.846,8.725,38.149,22.035,2.148,51.957,42.213,71.928,1.923
2016-12-27,18.595,13.814,7.889,19.116,25.125,3.722,3.634,27.020,31.680,3.334,3.576,6.715,1.255,5.776,2.966,17.813,6.129,5.963,2.798,17.858,7.346,25.866,34.653,1.853,8.741,38.033,22.037,2.143,52.008,42.587,71.832,1.924
2016-12-28,18.664,13.824,7.952,19.158,25.244,3.737,3.637,27.040,31.769,3.351,3.579,6.748,1.254,5.801,2.978,17.969,6.141,5.954,2.823,17.901,7.332,26.000,34.831,1.871,8.750,38.107,22.095,2.143,52.162,42.934,72.162,1.934
2016-12-29,18.620,13.813,7.922,19.090,25.220,3.717,3.635,27.020,31.673,3.333,3.575,6.717,1.249,5.764,2.977,17.961,6.123,5.956,2.827,17.826,7.317,25.849,34.574,1.891,8.714,38.002,22.140,2.137,52.042,42.765,71.904,1.920
2016-12-30,18.523,13.815,7.881,19.048,25.166,3.693,3.635,27.020,31.586,3.306,3.575,6.674,1.241,5.715,2.972,17.835,6.126,5.953,2.829,17.742,7.286,25.639,34.359,1.869,8.721,37.757,21.907,2.130,51.681,42.007,71.638,1.903
